Strains	Propidium_p.value	Propidium_Mean	Propidium_est	Propidium_ci	Propidium_p.adj	Suberin_p.value	Suberin_Mean	Suberin_est	Suberin_ci	Suberin_p.adj
L359	0.019475811007391	0.0839556147700198	-0.0255614677052829	0.0157135602150842	0.090021526434163	0.153035804623942	0.271684881198661	-0.0497115665130589	0.0558572469628211	0.188910666835489
L361	0.32779191278979	0.0984547613264744	-0.0110623211488283	0.0230857357815175	0.465397391537723	2.97531896664825e-08	0.785935808201634	0.464539360489914	0.0256559623505403	6.87629272292041e-07
L363	0.021949173953378	0.0888604867977051	-0.0206565956775976	0.0107679534173596	0.0917670207638062	3.00165270594552e-09	0.972826086956522	0.651429639244802	0.0642560937932822	8.32458350448891e-08
L369	0.163157306286657	0.0941733240204464	-0.0153437584548564	0.0189765365082102	0.288823146447869	4.7895247626707e-06	1	0.67860355228828	9.0248847422673e-17	4.42764955838002e-05
L37	0.00348271430339057	0.0617022701717093	-0.0512712671030567	0.01411878908054	0.03346902520215	1.38590862350469e-11	1	0.594848048549914	0	1.15307597475591e-09
L371	0.00130869044423198	0.0729417548554884	-0.0365753276198143	0.0127094163697886	0.0187729387862243	0.0171599560328122	0.631322997160746	0.309926549449026	0.218834104235725	0.0269378932439618
L374	0.0029789687704361	0.0331762964729519	-0.0790964438050372	0.021358078402185	0.0317534797553818	5.76386736063701e-05	1	0.57870035035958	0	0.000275605611727011
L38	0.0110703995727564	0.0668530444291607	-0.0461204928456052	0.0224919439118105	0.0657898031752382	1.38590862350469e-11	1	0.594848048549914	6.89261979826974e-17	1.15307597475591e-09
L380	0.00557842644192549	0.0294957596147577	-0.0827769806632314	0.0284468497070724	0.0458591265610767	0.00261894723674668	0.88444666001994	0.46314701037952	0.215348299675131	0.00576445529357999
L383	0.0331708371420782	0.0461535536638201	-0.0661191866141691	0.0428546700739669	0.113187900806495	0.0824251330606214	0.536782661782662	0.115483012142241	0.204939785979558	0.111690082583774
L384	0.7922621215119	0.106278983520428	-0.00599375675756095	0.0363801790196615	0.860188433244495	0.147464175861302	0.538536796536797	0.117237146896376	0.181977014891607	0.183667955563777
L386	0.17703146602067	0.075557544487733	-0.0367151957902562	0.0536565466281518	0.298158258561128	0.0112270065415661	0.859848484848485	0.438548835208064	0.446024671573853	0.0193793971837822
L391	0.162933335557929	0.075170099203312	-0.0371026410746772	0.0495930928969163	0.288823146447869	2.45509255541996e-05	0.954268292682927	0.532968643042506	0.145538702985535	0.000143847676486578
L394	0.175640495615479	0.0760739033401294	-0.0361988369378597	0.0333120877358267	0.298019596007242	0.0155238350926324	0.631760339342524	0.210460689702103	0.269679852198839	0.0248381361482119
L395	0.0242844802752585	0.0507029871944984	-0.0615697530834907	0.0332040544363244	0.0936632771092659	5.76386736063701e-05	1	0.57870035035958	1.0199542494133e-16	0.000275605611727011
L396	0.26806898649551	0.0795098372731346	-0.0327629030048546	0.0690050405719205	0.396856577872356	0.0241203658311743	0.634590214069845	0.213290564429425	0.193557799485339	0.0362240873132437
L399	0.609652578437468	0.0985255776661373	-0.0137471626118519	0.0609470504688066	0.7144097820563	0.0115579915340533	0.849099099099099	0.427799449458679	0.280273384195464	0.0197865204862805
L4	0.194310735483276	0.0797656334791167	-0.0316419300648073	0.0309855269780626	0.320081945435068	1.73953350533941e-05	0.937931034482759	0.598231534865906	0.172331075495035	0.000106418520326646
L400	0.796087852882525	0.111956482476218	-0.00745048753602121	0.0394408168372591	0.860188433244495	0.0683600643303501	0.25953531207943	-0.0711606297746049	0.0600911109427599	0.0935453511889002
L401	0.273121646424856	0.152382127905162	0.0329751578929226	0.0205994811848754	0.402902854300497	0.163975178129399	0.385795578354412	0.055099636500378	0.066271078986161	0.200628453240676
L404	0.0206574442778716	0.0473455323069992	-0.0718485189657994	0.0331699102103995	0.0906650177098951	0.000632614895023888	0.811028898506212	0.463874409620357	0.229439580521959	0.00179025711789073
L405	0.757202758303281	0.108777835829828	-0.010416215442971	0.0667638459507714	0.831124927319696	0.251184647549182	0.454331803643443	0.107177314757588	0.232381206773093	0.291879366984524
L406	0.549406392153185	0.0994556694553707	-0.0199513005568686	0.0547060847526812	0.672214879810955	0.0231243826958236	0.239260663298163	-0.091435278555871	0.0383097128190226	0.0353667029465537
L407	0.006128763286462	0.0442954224580953	-0.0748986288147033	0.016512336364984	0.0472141764290406	8.27234494410558e-06	1	0.652845511114145	7.36878753532806e-17	5.93326809784124e-05
L408	0.896023479195605	0.115752652271725	-0.00365431774051418	0.0298730857596794	0.927228276978536	0.431575065337719	0.355800154876031	0.0251042130219964	0.0368646793841359	0.477487306331093
L41	0.00285601850020687	0.0639673331763451	-0.0490062040984209	0.00452056489018269	0.0312658867391068	1.38590862350469e-11	1	0.594848048549914	0	1.15307597475591e-09
L414	0.72813218699685	0.108505783230641	-0.0109011867815985	0.0422658298060088	0.809901042221095	0.101292016596551	0.273188532617328	-0.0575074092367068	0.0372778355916099	0.133769774298937
L415	3.23052473712334e-05	0.0350345491007516	-0.084159502172047	0.00703082986079345	0.00206986173997134	0.00825199231357547	0.625635054476855	0.278480565591	0.168793781097626	0.0149905187879799
L416	0.19802682524063	0.0827615501785871	-0.0366454198336522	0.0254855112025993	0.323055526667067	0.538066449461018	0.368033054308778	0.0373371124547432	0.152701379732412	0.579885085429491
L42	0.0305523918164875	0.0812808509276525	-0.0316926863471135	0.0107005358883657	0.107645124784513	8.18469966612133e-06	0.947169811320755	0.542017859870669	0.146680118765166	5.93326809784124e-05
L420	0.414890045452995	0.141673760710568	0.0222667906983283	0.0309391829250546	0.549663244931356	0.00407028634370676	0.221168186176016	-0.109527755678018	0.0399520331849824	0.00838237187614857
L427	0.00844472262417907	0.0381254276565694	-0.0812815423556698	0.00982046231027311	0.0551775868801732	0.0145001409099722	0.438022534386025	0.107326592531991	0.0684487005540102	0.0236361260674884
L434	0.0336580958222012	0.0560778022412637	-0.0631162490315349	0.0312044048782663	0.113187900806495	0.00330288296297205	0.777788521974568	0.430634033088713	0.282801003344585	0.00697461579998158
L436	0.275351754731585	0.0813173493515941	-0.0378767019212045	0.0659874024455681	0.404757349711446	0.00793391570193903	0.738709677419355	0.391555188533499	0.303193374137463	0.0145396869251394
L44	0.1158434322346	0.138696893183664	0.03170928522993	0.0417430878150794	0.229480322902827	0.0535311296077684	0.67556930057577	0.211506448888057	0.233040954181978	0.0754879658197684
L443	0.201795286232064	0.0813799682967312	-0.0380270017155081	0.00661232428282606	0.327917340127103	0.256152320225859	0.286872827169082	-0.043823114684952	0.0644853004535448	0.296822744328572
L446	0.00983860096893614	0.0403796448782308	-0.0790273251340085	0.00930700738676971	0.0610874328817527	0.000643228854885584	0.512689214201075	0.181993272347041	0.0791432511178091	0.00179747602550806
L453	0.0131016394684608	0.0472420675010967	-0.0719519837717019	0.0157111771905651	0.0717142370905222	8.27234494410558e-06	1	0.652845511114145	3.50815162551379e-17	5.93326809784124e-05
L454	0.940360464601509	0.116592464657349	-0.00260158661544992	0.071003457950275	0.95896886760055	0.765517684676887	0.368753770410916	0.021599281525061	0.138627205400325	0.798944042987253
L456	0.00588123788314515	0.0332435424481414	-0.0861634275640979	0.00786370493155546	0.0470499030651612	0.0054421831862786	0.489836528311244	0.159140586457209	0.109238459284839	0.0107807057404376
L459	0.0170169557364687	0.0438443393646674	-0.0755626306475719	0.00517048929250752	0.0849331106507377	7.49792634003107e-05	0.579545325382144	0.248849383528109	0.0900759366823387	0.000338986688917975
L460	0.030355945801936	0.226472883046659	0.10727883177386	0.0855781137465505	0.107645124784513	0.555547114739114	0.315893137424618	-0.031261351461237	0.10901225973405	0.597177260288039
L465	0.0245660947701922	0.0572541845935805	-0.0619398666792181	0.0127100260546629	0.0936632771092659	2.8515730350813e-05	0.934065934065934	0.586911445180079	0.16133484732824	0.000158167251012509
L466	0.0364126025886253	0.0608929008899463	-0.0583011503828523	0.021179471315062	0.117913515901425	0.183517071926618	0.530486851457001	0.183332362571145	0.344040017324947	0.221927621864748
L469	0.0012562963262762	0.033929685615939	-0.0852643656568596	0.0126794199990144	0.0186649739903892	6.18870638045176e-07	0.89729430104677	0.550139812160914	0.0939537185413511	9.5351920528442e-06
L48	0.0973139911491657	0.0868809221625749	-0.0201066857911589	0.0115866868460723	0.206543981214556	0.0178546575853496	0.649933763631744	0.185870911944031	0.130795930010839	0.0279230735169378
L49	0.170805836743798	0.143800901265263	0.0355519983467318	0.050374497475824	0.295588204584847	0.22550048687111	0.621030005569479	0.0601778816624354	0.111239482454996	0.267259836291685
L5	0.962884429074743	0.112744375416798	0.00133681187287431	0.0555970973568714	0.970921393601477	0.000368260657037767	0.863636363636364	0.523936864019511	0.23945155447775	0.00116057904036145
L50	0.669356785546221	0.0973837573737131	-0.00942718982384073	0.0927947468377609	0.764979183481395	0.0991569537008178	0.514611486486487	0.0898954281103272	0.186287054202953	0.131786877762109
L51	0.246817536011492	0.0895045866236571	-0.0173063605738967	0.0246851265140274	0.374730273652485	0.013199392968875	0.529315453213625	0.104599394837465	0.057876275815319	0.021963789900208
L53	0.0169712038627512	0.0627445251982159	-0.044066421999338	0.0266101236363018	0.0849331106507377	0.000597718694297217	0.898373983739837	0.473657925363678	0.174666463927884	0.00171483432294926
L58	0.00405493950318407	0.0576363093108473	-0.0493512986428866	0.0217044942688879	0.0366707572461863	0.0130386074668642	0.637710236253809	0.173647384566096	0.0982922470488432	0.0217833763301828
L59	0.020376765376932	0.0687721009796999	-0.038215506974034	0.0245598156226085	0.0906650177098951	0.0196517903026432	0.593382704551764	0.129319852864051	0.0466233932096371	0.0303908727356861
L61	0.822215677580827	0.103385926487959	-0.00360168146577512	0.0332364666225797	0.874787012464511	1.15230239405321e-06	1	0.535937148312287	0	1.54631547072947e-05
L62	0.0222799737912126	0.0698522252361006	-0.0371353827176333	0.0241005734156446	0.0917670207638062	1.15230239405321e-06	1	0.535937148312287	0	1.54631547072947e-05
L64	0.00114777705847151	0.0516156516500541	-0.0613578856247119	0.0134839492443286	0.0181378232424349	0.00461252409455634	0.483512104672282	0.0783601532221955	0.0470839751139818	0.00926961363930164
L67	0.00117721448929265	0.0526650429539884	-0.0603084943207776	0.0122798342615294	0.0181378232424349	1.38590862350469e-11	1	0.594848048549914	1.37852395965395e-16	1.15307597475591e-09
L68	0.00909161452403114	0.060578712167011	-0.0464088957867228	0.0258773762366406	0.0581863329537993	0.00729546183411764	0.773526931169385	0.309464079481672	0.211797254943598	0.0134884983244131
L69	0.0893562668152169	0.0831535334104512	-0.0238340745432826	0.0204645294110372	0.195643194711212	0.818395337006825	0.473951143096479	0.00988829140876596	0.044576622103949	0.842335347450424
L7	0.712132961809761	0.123565669982596	0.00886578010822726	0.0508001970214687	0.797017373202606	0.000688525149826502	0.802897830492377	0.419812556404159	0.231682501052638	0.00189686398892599
L70	0.0500685119373252	0.138127927090714	0.0311403191369802	0.025626968796236	0.135250006272255	0.00548493196758831	0.665254752200935	0.201191900513222	0.0943981190791078	0.0108071546353635
L72	0.940773159242491	0.111883704983471	-0.00108983229129538	0.0233689956269367	0.95896886760055	0.829379655703082	0.396946127288125	-0.00820582416196147	0.0977642495339888	0.849807726040597
L73	0.102138390554837	0.0737778541907971	-0.0330330930067567	0.0663008609434177	0.209542173673475	0.000727435597087479	0.697708333333333	0.272992274957174	0.137123618830485	0.00197786410711367
L75	0.0408081245679287	0.0536595403217196	-0.0657474296905197	0.0123471330071009	0.122476979346044	7.57830818975281e-05	0.624465469289941	0.293769527435906	0.126066186208069	0.000338986688917975
L76	0.232931896284696	0.0758953665474336	-0.0355121969964904	0.0501991300047178	0.356330624948919	8.46412629585117e-05	0.803623122301283	0.463923622684431	0.156593816984992	0.000366778806153551
L78	0.171242205059972	0.0833764088764011	-0.0234345383211527	0.0326113079853988	0.295588204584847	0.000336705734853962	0.648533437587543	0.223817379211384	0.0702112074000052	0.00108581074185464
L8	0.0854503408562971	0.0717524651474532	-0.0396550983964708	0.016281568263114	0.19111474083989	0.00181173048668267	0.497191240881265	0.157491741264413	0.0731516341813561	0.00433149357735626
L82	0.448209777218585	0.126739320330041	0.0199283731324873	0.0493867925805947	0.579053625226495	0.000149219491893586	0.913003272158202	0.488287213782042	0.145108923851926	0.000559237014664251
L83	0.00784074202440108	0.036666624473733	-0.0827403455385063	0.0120637915578969	0.0526088497121105	0.000404199514412687	0.670225651087859	0.339529709233825	0.174985047493195	0.00125482834325133
L84	0.13220449722822	0.0809270133317495	-0.0258839338658043	0.0382472025454823	0.248855524194297	0.11307298869338	0.64011732628274	0.21540126790658	0.287463916903767	0.146994885301394
L85	0.0207627345178346	0.0736244811017795	-0.0393490561729864	0.0208632344468196	0.0906650177098951	4.16051198270932e-06	0.715861277572358	0.310709326122271	0.0724086557470746	4.01529500350277e-05
L86	0.00103410460058872	0.0495102131757902	-0.0634633240989758	0.0149364752885424	0.0181378232424349	0.00162150138382003	0.895384615384615	0.490232663934529	0.290458872543769	0.00394470512087212
L87	0.0382652034776259	0.0796519866130024	-0.0333215506617636	0.0195665562312059	0.117913515901425	0.00459049038929757	0.566170485163769	0.161018533713683	0.110798449488391	0.00926961363930164
L88	0.121284632949602	0.07929342925473	-0.0276941786990038	0.0348999063042362	0.234671661893183	0.0133615643230531	0.651377117635862	0.187314265948149	0.1182615635308	0.0221450627824306
L89	0.841863368423814	0.11053887121693	0.00355126326319574	0.0392261983985203	0.886620661428625	0.00755531623286764	0.626740961486724	0.162678109799011	0.0561582396407875	0.0139071307649245
L9	0.0412602833814855	0.07231521338686	-0.0423846764875089	0.0213565865840187	0.122476979346044	6.65857580692366e-06	1	0.616914725911782	1.5412366411992e-16	5.35648157501163e-05
L90	0.00171410515915139	0.0543740882222391	-0.0526135197314948	0.0158251624891754	0.021483650583219	0.0183819055618999	0.641519950031716	0.177457098344003	0.121627970074652	0.0285331071408595
L91	0.55147070553493	0.0984397829866512	-0.0085478249670826	0.0265968424054949	0.672761916429709	0.146279184157	0.560124039496071	0.0960611878083582	0.120017083901648	0.18328958014853
L92	0.0295304421006648	0.0727644407784711	-0.0342231671752627	0.0232692766142366	0.105902275119625	0.101740983505385	0.594386967901915	0.130324116214202	0.158911875008615	0.133937497272911
L93	0.0107433002511875	0.171751309760612	0.0647637018068778	0.0469689784741299	0.0647712015144058	0.0360926807313132	0.636566927132965	0.172504075445252	0.152303138392524	0.0528681520571349
L94	0.573929913268282	0.131822491900065	0.0188489546252986	0.105822752515399	0.688054305243819	0.00849021190953067	0.705377993005112	0.300226041555026	0.238580130611108	0.0153381239762623
L98	0.0381181854864466	0.196544405122112	0.0897334579245581	0.0840978060746653	0.117913515901425	0.0121516350271377	0.829121863799283	0.404405805423124	0.291320059224008	0.020465911624653
L99	0.0033975423545159	0.0558214514722332	-0.0571520858025328	0.0219084119234971	0.03346902520215	0.00600511869138403	0.557618664895754	0.152466713445668	0.110213682661161	0.011483253309122
NB	1	0.111158567364417	0	0.00481380672589113	1	1	0.375182653392863	0	0.0138243193829309	1
R100	0.165082662428667	0.0793189866175713	-0.0253764327423128	0.0231349976954001	0.29099316767087	0.0404588778951321	0.517854185152322	0.14137270367084	0.0986096752317268	0.058849276938374
R101	0.000266888302513021	0.0608248203403818	-0.0480595449170486	0.0131253719817105	0.0105104465061183	6.91387784666285e-06	1	0.701030982905983	9.74763639899437e-17	5.42674185700329e-05
R105	0.0192777728526197	0.0600395110933497	-0.0446559082665343	0.0189607069620477	0.090021526434163	0.00207795724952405	0.698238265971317	0.321756784489835	0.135238329989212	0.00485634952697756
R11	0.454736619877411	0.124531824622917	0.0163194487684356	0.0400812775803349	0.585666977922609	0.42712092985052	0.28573988448832	-0.0520529261088384	0.148740666295276	0.47381948484751
R127	0.438166935439106	0.0934808698681912	-0.0147315059862904	0.0281601211941339	0.573525101483999	0.000289268844430504	0.769444444444444	0.431651633847286	0.175699396331397	0.000955046343516584
R131	0.0696213312513182	0.166272771585857	0.0580603957313751	0.0648714680249057	0.171698856952558	0.000216918735881653	0.765516151177916	0.427723340580758	0.16456124891458	0.00075830415232578
R135	0.445770453568791	0.100533482982906	-0.00835088227452419	0.0232628525619941	0.578435575530093	0.521220041671521	0.332388494922871	0.0334194778288535	0.122679437298321	0.563188408663253
R136	0.119594205686918	0.0924234260502307	-0.0164609392071997	0.0198275782126859	0.232482194232514	0.000447213587672477	0.583011722798873	0.284042705704856	0.122346902801843	0.0013579624268011
R137	0.350197277654349	0.0884668320326217	-0.0162285873272623	0.0250628237298505	0.487230994997355	0.280254397950813	0.447508232362906	0.0710267508814249	0.113566595478098	0.322060302617509
R147	0.343080037685482	0.129400443638601	0.0211880677841195	0.0410815836214315	0.482166539449867	0.000781278938896516	0.520785507468556	0.182992696871397	0.0408911208091095	0.00205703821886678
R157	0.12890545792716	0.0707562796643559	-0.0339391396955281	0.0411168299712573	0.246195793219049	0.116697250421383	0.542353950372818	0.165872468891337	0.250821678581584	0.150297387539614
R172	0.805560310441687	0.100722225271853	-0.00397319408803147	0.0223618113001542	0.865925294945069	0.00620032106604763	0.721514198178192	0.34503271669671	0.19666122771031	0.0117242434703446
R179	0.183512994037574	0.150236473506297	0.0406190745123257	0.0859048327400663	0.306486617458597	0.00575555614420766	0.848135964912281	0.558363785962248	0.279472569572174	0.0111363318883274
R180	0.968102420199753	0.104059617478374	-0.000635801881509995	0.0167442182271342	0.971038680295703	0.780993325044276	0.393555008210181	0.0170735267286992	0.121564907693273	0.812233058046047
R181	0.00606409658297203	0.0756539184859121	-0.0332304467715183	0.018105505565313	0.0472141764290406	0.000224381194737408	0.645894777185589	0.346925760091572	0.137996441384284	0.000771426256287288
R214	0.037620240759539	0.0590857980286669	-0.0456096213312171	0.0301019259597728	0.117913515901425	0.0163199096640075	0.579162149906831	0.202680668425349	0.134056652975913	0.0259125283214776
R217	0.779316943617395	0.114022047778783	0.0058096719243014	0.0381893112253026	0.848680231792766	0.0011877345665634	0.531810570381999	0.194017759784841	0.0320980246797194	0.00295866814185852
R219	0.945400175937691	0.109834085572214	0.000949720314783908	0.0614932978740551	0.95896886760055	0.00712006835701331	0.763249932741458	0.464280915647441	0.65954852840229	0.0132229840915962
R22	0.346444915499666	0.169552951034645	0.0648575316747613	0.308997058161647	0.48362780150289	0.145817439612326	0.647286821705426	0.270805340223945	0.762229598920098	0.183263005675915
R239	0.57836009971946	0.125327325545155	0.0171149496906739	0.0707791491745775	0.689391981327493	0.010209364885676	0.759063545150502	0.421270734553343	0.338830797571714	0.0180727480529414
R240	0.497562323333714	0.122706481683001	0.0180110623231166	0.0650395903114031	0.632984484730352	0.00124254957809889	0.916666666666667	0.540185185185185	0.265203858773642	0.00307678943148296
R258	0.211539629285902	0.083037612598923	-0.021657806760961	0.0232301152990447	0.337166612195155	0.00563306630442957	0.736856280973928	0.360374799492447	0.202656490109032	0.0110016694020784
R264	0.53218169350964	0.137699002370818	0.0330035830109342	0.11908703700921	0.653060721238968	0.00861174508729437	0.211026653085477	-0.165454828396005	0.0582422332002175	0.0154417498117002
R274	0.746403642016234	0.113444436668933	0.00456007141150275	0.0420283159239031	0.823617811879982	0.0109291513466755	0.539665951338057	0.240696934244039	0.192449111482182	0.0189438623342375
R278	0.762529530653666	0.109505687459409	0.00481026809952476	0.021385503687063	0.832578175201903	0.131088960176676	0.471365391714229	0.0948839102327474	0.0963018833818023	0.166767606830267
R31	0.106495788631105	0.0653630314161952	-0.0393323879436888	0.0476924265566741	0.216108527173364	0.00263639331609265	0.79384236453202	0.417360883050538	0.229173695388266	0.00577231378681339
R322	0.361011419886641	0.139112239500593	0.0344168201407086	0.100984924208661	0.494295150904822	0.030470320284681	0.702345415778252	0.32586393429677	0.339679652521221	0.0449491249589621
R4	0.0984562823410629	0.138936008529779	0.0307236326752979	0.0190158989409233	0.206857643706476	0.00641641043183489	0.21722371967655	-0.120569090920609	0.0255228180516947	0.0120779490481598
R53	0.254726005325018	0.0887009033464477	-0.0195114725080339	0.0151486983473363	0.382548802220966	0.356102184187469	0.387487508389887	0.0496946977927289	0.110125939720405	0.401459372959315
R60	0.231996879655222	0.0846680151157665	-0.0235443607387151	0.0219942560810849	0.356330624948919	0.0978865508530072	0.444658369863288	0.10686555926613	0.155659389930201	0.130935064806595
R61	0.947099219062838	0.110034203111523	0.00114983785409288	0.0550017093158481	0.95896886760055	0.131904109386416	0.388783104593375	0.0898140874993579	0.134193963511922	0.167293016782772
R65	0.12560674223496	0.080823706103932	-0.023871713255952	0.0134883593183958	0.241909281341405	0.507055564914555	0.342324408559189	-0.0341570729222928	0.0715434449103879	0.549310195324101
R71	0.419525505458581	0.0925519634333661	-0.0156604124211155	0.0298448943814836	0.554040032605618	0.0171165462966299	0.528643885665162	0.190851075068004	0.153336852108185	0.0269378932439618
R74	0.647616782121053	0.130104130245592	0.0218917543911101	0.154401582147737	0.750441730814368	0.000138993844812387	0.823420804525456	0.485627993928297	0.195831401731817	0.000535383698536604
R77	0.100141531840012	0.136708452893277	0.0278240876358469	0.0690238581484519	0.209341091685654	0.000301704985891754	0.832704402515723	0.533735385421706	0.381508013791543	0.000988262001031257
R85	0.363754409983053	0.0870270006053663	-0.0211853752491153	0.0448429374160296	0.494515799192648	0.00917487239429416	0.660163349012454	0.322370538415295	0.247040397128343	0.0163808880516153
R9	0.0554212374470396	0.0673648115599258	-0.0408475642945558	0.029039796447166	0.145919207455497	0.000705724073079258	0.58224537037037	0.244452559773212	0.0922837740327333	0.00193145535790113
RCL10	0.0917766239830903	0.0784822989661002	-0.0306919699547583	0.0283728034702369	0.19989044804694	0.0150697296299057	0.500764853595042	0.193715798951112	0.129493924939233	0.0242889530904418
RCL11	0.196514029805383	0.0914185412507863	-0.0177557276700721	0.00705637348074929	0.321849749602517	8.07101206295585e-06	0.791481620497373	0.484432565853443	0.0645274463986975	5.93326809784124e-05
RCL115	0.814814156590584	0.113029679654841	-0.00583952244701999	0.013225301718922	0.86913510036329	0.000557553542888525	0.583796504836752	0.232166732709322	0.0862635087319485	0.00162197394294844
RCL117	0.000984129994477604	0.0386796555557763	-0.0691724329217729	0.00671356913633888	0.0181378232424349	0.599965622118772	0.431298423115486	-0.0297543313196211	0.035802590341169	0.643262110312911
RCL123	0.10225255109547	0.0827203882864836	-0.0289678464174403	0.0137237661084092	0.209542173673475	0.000110380602466648	0.557421565793626	0.23161407916261	0.0547052193695323	0.000445809035205105
RCL127	0.000543795059221376	0.0585745269323677	-0.0493479654965969	0.0123071316113901	0.0138646680402937	0.000235190871730993	0.752636064788562	0.393593581847774	0.0775939000851793	0.000801962316722073
RCL12A	0.527287378864707	0.0961145100419075	-0.013059758878951	0.0499033044348941	0.648969081679639	0.00579388638451629	0.675124875124875	0.368075820480945	0.247811128198978	0.0111585959998091
RCL13	0.00140391908005123	0.0690683414781939	-0.0388073296339075	0.0162458647919157	0.0194676779100437	0.37635474738549	0.340711616194499	0.0236131006749311	0.0399489297070691	0.422769043033729
RCL130	0.798175085115475	0.115508532568673	0.00633426364781418	0.100439420513576	0.860209418155538	0.237537530574365	0.231182795698925	-0.0758662589450056	0.0809638954522748	0.279140148923548
RCL136	0.00165456903715393	0.0619722540930742	-0.0458798343844749	0.0166996731432755	0.021483650583219	0.199874713457076	0.627145996860283	0.166093242425175	0.266520224173793	0.239619253020587
RCL140	0.00471947430003357	0.0579586592936738	-0.0512156096271847	0.0131663629234929	0.0417723682726375	3.54542539542007e-05	0.732691567192915	0.425642512548985	0.0831476525847484	0.000184362120561843
RCL141A	0.466650498055596	0.0970032335289576	-0.0121710353919008	0.026664162810281	0.597312637511163	0.626228564979508	0.285448228313697	-0.0216008263302333	0.0184792982241143	0.667977135978142
RCL143	0.000269931707072415	0.0449788464096876	-0.0628732420678615	0.0155667893435015	0.0105104465061183	0.00248155887136546	0.693748935190027	0.23269618075492	0.0616779264295794	0.00552047321116594
RCL144	0.0802970334497699	0.073564216353575	-0.0356100525672835	0.0355673954499688	0.186612100084381	5.67882491976918e-05	0.642098474292128	0.335049419648198	0.0294109790408608	0.000275605611727011
RCL147	0.131947545486861	0.0838023787686055	-0.025371890152253	0.0242649075997982	0.248855524194297	0.0167874417395841	0.447983797633345	0.140934742989415	0.0566069149536895	0.0265535200139429
RCL152	0.0053619352389803	0.0736447351995188	-0.0342777572294458	0.0172036725573424	0.045521735906445	0.00302445143438984	0.682791885136406	0.323749402195618	0.147625986773869	0.00648542163250605
RCL154	0.0474962215724797	0.0762650692041509	-0.0329091997167075	0.0187524097285158	0.129989659040471	0.000555246303385867	0.547942828295577	0.240893773651646	0.0309081361816978	0.00162197394294844
RCL17	0.741941633869032	0.127151567344863	0.00828236524300228	0.0154490462429029	0.820871594918929	0.00358351275658982	0.53543834102715	0.18380856889972	0.0977180704664084	0.00752899649869376
